Edad,Ingreso_Mensual,Deuda_Total,Historial_Credito,Numero_Prestamos,Ratio_Deuda_Ingreso,Ingreso_Anual,Riesgo_Financiero,Moroso,Ingreso_Mensual_Normalizado,Deuda_Total_Normalizada
44,6171,27447,Regular,1,4.447739426349052,74052,Alto,1,0.46027042044823113,0.5446735395189004
38,5076,12819,Bueno,1,2.525413711583924,60912,Alto,1,0.3588627523615484,0.2489791793005862
37,6052,9063,Malo,3,1.4975214805023134,72624,Alto,1,0.44924986108538617,0.17305437638973115
37,3522,42948,Bueno,5,12.19420783645656,42264,Alto,1,0.2149472124467494,0.858014958560744
42,1325,13292,Regular,4,10.031698113207547,15900,Alto,1,0.011483608075569557,0.2585405296139074
63,6876,17193,Regular,3,2.50043630017452,82512,Alto,1,0.5255602889423968,0.3373964018597129
62,2453,36017,Regular,5,14.682837342030167,29436,Alto,1,0.1159473976662345,0.7179098443501112
61,2415,48721,Regular,1,20.17432712215321,28980,Alto,1,0.1124282274495277,0.9747119466343238
25,8948,9814,Bueno,7,1.0967814036656236,107376,Alto,1,0.7174476754954622,0.18823529411764706
61,7692,15688,Bueno,6,2.0395215808632345,92304,Alto,1,0.601129838859048,0.30697392359005454
28,9846,5414,Bueno,2,0.5498679666869795,118152,Bajo,0,0.8006112243007965,0.09929250050535678
66,8113,36842,Bueno,0,4.541106865524467,97356,Alto,1,0.6401185404704576,0.7345866181524157
28,11437,18013,Bueno,1,1.5749759552330156,137244,Alto,1,0.9479533246897573,0.35397210430563975
61,7583,40714,Regular,6,5.369115125939602,90996,Alto,1,0.5910353769216522,0.812856276531231
40,10100,15160,Bueno,1,1.500990099009901,121200,Alto,1,0.8241340989072051,0.2963007883565797
45,10856,12310,Regular,3,1.1339351510685336,130272,Alto,1,0.8941470642711613,0.23869011522134628
50,9614,24973,Bueno,0,2.5975660495111295,115368,Alto,1,0.779125764030376,0.49466343238326255
50,10801,36819,Regular,7,3.408851032311823,129612,Alto,1,0.8890535284311911,0.7341216899130787
65,1889,3991,Bueno,7,2.1127580730545263,22668,Alto,1,0.06371550287090201,0.07052759248029107
31,1746,42901,Malo,4,24.57101947308133,20952,Alto,1,0.050472309686979064,0.8570648878107944
54,8139,48504,Bueno,1,5.959454478437155,97668,Alto,1,0.6425263937766253,0.9703254497675359
56,6354,26649,Regular,7,4.194050991501417,76248,Alto,1,0.47721800333395076,0.528542551041035
49,4195,14973,Bueno,5,3.569249106078665,50340,Alto,1,0.27727356917947765,0.29252071962805737
65,5629,22232,Regular,4,3.949546988807959,67548,Alto,1,0.41007593998888686,0.4392561148170608
63,1535,29600,Malo,0,19.28338762214984,18420,Alto,1,0.03093165401000185,0.588194865575096
68,5889,2840,Regular,2,0.48225505179147565,70668,Bajo,0,0.4341544730505649,0.04726096624216697
55,1819,38850,Regular,6,21.357888949972512,21828,Alto,1,0.05723282089275793,0.7751768748736608
39,11175,22411,Bueno,4,2.0054586129753913,134100,Alto,1,0.9236895721429894,0.442874469375379
61,11906,532,Bueno,7,0.04468335293129515,142872,Bajo,0,0.9913872939433228,0.0006064281382656151
19,4738,46158,Bueno,7,9.742085268045589,56856,Alto,1,0.3275606593813669,0.9229027693551648
39,11574,45867,Bueno,5,3.962934162778642,138888,Alto,1,0.9606408594184108,0.9170204164139882
30,4850,16100,Bueno,4,3.3195876288659796,58200,Alto,1,0.3379329505463975,0.315302203355569
48,3159,4099,Bueno,6,1.297562519784742,37908,Alto,1,0.18132987590294497,0.07271073377804729
39,7636,22901,Malo,1,2.999083289680461,91632,Alto,1,0.5959436932765327,0.452779462300384
51,7062,25100,Bueno,1,3.554233928065704,84744,Alto,1,0.5427857010557511,0.49723064483525364
31,6887,3713,Bueno,5,0.5391316974009003,82644,Bajo,0,0.5265789961103908,0.06490802506569637
43,7097,31051,Bueno,7,4.375228969987319,85164,Alto,1,0.5460270420448232,0.6175257731958763
55,8101,12678,Regular,7,1.5649919762992224,97212,Alto,1,0.6390072235599186,0.2461289670507378
63,3995,46039,Regular,7,11.52415519399249,47940,Alto,1,0.2587516206704945,0.9204972710733779
57,5240,46414,Bueno,7,8.85763358778626,62880,Alto,1,0.3740507501389146,0.928077622801698
52,9381,46288,Bueno,0,4.9342287602601,112572,Alto,1,0.7575476940174107,0.9255306246209825
66,7095,4221,Malo,6,0.5949260042283299,85140,Bajo,1,0.5458418225597333,0.0751768748736608
26,4869,5373,Bueno,2,1.1035120147874307,58428,Alto,1,0.3396925356547509,0.09846371538306044
64,3698,24814,Bueno,5,6.710113574905354,44376,Alto,1,0.23124652713465454,0.4914493632504548
18,5534,24634,Regular,0,4.451391398626671,66408,Alto,1,0.4012780144471198,0.4878107944208611
29,11843,2283,Regular,0,0.19277210166342987,142116,Bajo,0,0.9855528801629931,0.03600161714170204
49,11561,24744,Bueno,6,2.140299282069025,138732,Alto,1,0.9594369327653269,0.49003436426116836
38,11908,9607,Regular,0,0.8067685589519651,142896,Alto,1,0.9915725134284128,0.18405093996361432
68,7398,6199,Bueno,7,0.8379291700459583,88776,Alto,1,0.5739025745508428,0.11516070345664038
55,3535,2944,Regular,3,0.8328147100424328,42420,Alto,1,0.2161511390998333,0.0493632504548211
69,9856,40732,Regular,0,4.132711038961039,118272,Alto,1,0.8015373217262457,0.8132201334141904
37,9171,10816,Malo,6,1.1793697524806455,110052,Alto,1,0.7380996480829783,0.20848999393571863
32,4693,40968,Bueno,2,8.72959727253356,56316,Alto,1,0.3233932209668457,0.8179907014352132
46,11483,47843,Bueno,2,4.16641992510668,137796,Alto,1,0.9522133728468236,0.9569638164544169
39,11891,28731,Bueno,7,2.4161971238752,142692,Alto,1,0.9899981478051492,0.5706286638366687
35,5378,10581,Malo,2,1.9674600223131276,64536,Alto,1,0.386830894610113,0.2037396401859713
51,2414,47726,Bueno,2,19.770505385252694,28968,Alto,1,0.11233561770698279,0.954598746715181
37,5155,9808,Regular,5,1.9026188166828322,61860,Alto,1,0.3661789220225968,0.18811400848999393
66,2331,12208,Bueno,2,5.237237237237237,27972,Alto,1,0.10464900907575476,0.23662825955124317
43,5719,31467,Regular,0,5.50218569680014,68628,Alto,1,0.4184108168179292,0.6259349100464928
35,5596,19778,Bueno,3,3.5343102215868476,67152,Alto,1,0.4070198184849046,0.38965029310693344
48,3779,10848,Bueno,3,2.870600688012702,45348,Alto,1,0.23874791628079273,0.20913685061653528
42,8487,33624,Bueno,1,3.9618239660657477,101844,Alto,1,0.674754584182256,0.6695370931877906
24,11060,33786,Regular,6,3.0547920433996385,132720,Alto,1,0.9130394517503242,0.672811805134425
59,3468,23039,Bueno,6,6.643310265282584,41616,Alto,1,0.20994628634932394,0.4555690317364059
25,5948,20840,Regular,4,3.5036987222595832,71376,Alto,1,0.43961844786071497,0.41111784920153627
19,6177,36183,Bueno,4,5.857697911607577,74124,Alto,1,0.46082607890350064,0.7212654133818476
37,6243,43367,Bueno,5,6.9465000800897005,74916,Alto,1,0.46693832191146506,0.866484738225187
53,10099,44710,Regular,1,4.427171007030399,121188,Alto,1,0.8240414891646601,0.8936325045482111
51,5126,9585,Bueno,5,1.869879047990636,61512,Alto,1,0.3634932394887942,0.18360622599555287
32,8532,19702,Regular,0,2.309188935771214,102384,Alto,1,0.6789220225967773,0.3881140084899939
67,7202,33229,Malo,0,4.613857261871702,86424,Alto,1,0.5557510650120393,0.66155245603396
57,3994,43931,Malo,5,10.999248873309964,47928,Alto,1,0.25865901092794963,0.8778855872245805
57,5117,23345,Bueno,4,4.562243502051984,61404,Alto,1,0.36265975180589,0.46175459874671515
65,7406,4501,Bueno,6,0.6077504725897921,88872,Alto,0,0.5746434524912021,0.08083687083080654
24,1939,42224,Regular,6,21.776173285198556,23268,Alto,1,0.0683459899981478,0.843379826157267
56,8307,31634,Regular,5,3.8081136390995547,99684,Alto,1,0.6580848305241712,0.6293106933495047
32,2823,13813,Malo,5,4.893021608218207,33876,Alto,1,0.1502130024078533,0.2690721649484536
49,2955,14188,Bueno,4,4.801353637901861,35460,Alto,1,0.1624374884237822,0.27665251667677376
56,3750,8789,Regular,6,2.3437333333333332,45000,Alto,1,0.2360622337469902,0.16751566606023854
66,5134,1127,Malo,2,0.21951694585118817,61608,Bajo,1,0.3642341174291535,0.012633919547200322
62,8030,33445,Bueno,4,4.165006226650062,96360,Alto,1,0.6324319318392295,0.6659187386294724
47,11560,18170,Regular,1,1.5717993079584776,138720,Alto,1,0.959344323022782,0.35714574489589646
57,1694,48373,Regular,0,28.555489964580875,20328,Alto,1,0.04565660307464346,0.9676773802304427
18,11313,30163,Bueno,0,2.66622469725095,135756,Alto,1,0.9364697166141878,0.599575500303214
39,4796,14408,Regular,3,3.0041701417848206,57552,Alto,1,0.332932024448972,0.28109965635738826
29,9234,39314,Bueno,0,4.257526532380334,110808,Alto,1,0.7439340618633081,0.7845562967455023
64,7265,7403,Bueno,2,1.0189951823812802,87180,Alto,1,0.561585478792369,0.1394986860723671
42,9735,48084,Bueno,4,4.939291217257319,116820,Alto,1,0.7903315428783109,0.9618354558318173
69,7052,16517,Regular,6,2.3421724333522405,84624,Alto,1,0.541859603630302,0.32373155447746105
56,1451,41781,Regular,7,28.79462439696761,17412,Alto,1,0.023152435636228944,0.8344249039822115
28,4418,26118,Bueno,4,5.911724762335899,53016,Alto,1,0.2979255417669939,0.5178087729937336
65,3914,43036,Bueno,4,10.995401124169648,46968,Alto,1,0.2512502315243563,0.8597938144329897
36,5892,46291,Bueno,3,7.856585200271555,70704,Alto,1,0.4344323022781997,0.925591267434809
38,6290,44282,Regular,3,7.04006359300477,75480,Alto,1,0.4712909798110761,0.8849807964422882
55,4417,38926,Malo,1,8.81276884763414,53004,Alto,1,0.29783293202444894,0.7767131594906004
41,3502,29799,Bueno,6,8.50913763563678,42024,Alto,1,0.2130950175958511,0.5922175055589246
40,3464,17883,Bueno,0,5.162528868360277,41568,Alto,1,0.20957584737914425,0.3513442490398221
50,9560,35992,Malo,2,3.7648535564853556,114720,Alto,1,0.7741248379329506,0.7174044875682232
29,11522,16974,Regular,1,1.4731817392813749,138264,Alto,1,0.9558251528060753,0.33296947645037395
59,6175,25760,Bueno,3,4.17165991902834,74100,Alto,1,0.46064085941841076,0.5105720638770973
47,9072,45869,Bueno,4,5.056106701940036,108864,Alto,1,0.7289312835710318,0.9170608449565393
60,10891,39438,Bueno,3,3.6211550821779452,130692,Alto,1,0.8973884052602334,0.7870628663836668
36,11776,24277,Regular,7,2.0615658967391304,141312,Alto,1,0.979348027412484,0.48059429957550026
34,6229,45765,Bueno,3,7.3470862096644725,74748,Alto,1,0.4656417855158363,0.9149585607438852
33,7885,46297,Regular,6,5.871528218135701,94620,Alto,1,0.6190035191702168,0.9257125530624621
37,5631,31566,Malo,0,5.605753862546617,67572,Alto,1,0.4102611594739766,0.6279361229027693
21,1706,43929,Regular,7,25.74970691676436,20472,Alto,1,0.04676791998518244,0.8778451586820295
32,4575,37876,Malo,1,8.278907103825137,54900,Alto,1,0.31246527134654567,0.7554881746513038
29,8589,3657,Malo,3,0.4257771568285016,103068,Bajo,1,0.6842007779218374,0.06377602587426723
30,3703,45262,Bueno,2,12.223062381852552,44436,Alto,1,0.2317095758473791,0.9047907822922984
57,10516,23483,Malo,4,2.233073411943705,126192,Alto,1,0.86265975180589,0.46454416818273697
68,1308,21731,Bueno,3,16.613914373088686,15696,Alto,1,0.009909242452305983,0.42912876490802504
20,7492,46385,Bueno,3,6.19127068873465,89904,Alto,1,0.5826078903500649,0.9274914089347079
34,7863,9725,Regular,0,1.2368052906015516,94356,Alto,1,0.6169661048342286,0.18643622397412574
29,2057,16730,Bueno,6,8.13320369470102,24684,Alto,1,0.07927393961844788,0.3280371942591469
47,9872,37804,Bueno,5,3.829416531604538,118464,Alto,1,0.8030190776069643,0.7540327471194663
63,2076,502,Bueno,3,0.2418111753371869,24912,Bajo,0,0.08103352472680127,0.0
37,7865,20682,Bueno,3,2.6296249205340114,94380,Alto,1,0.6171513243193184,0.40792399434000404
49,2232,14833,Regular,5,6.645609318996415,26784,Alto,1,0.09548064456380813,0.2896907216494845
48,11528,12439,Bueno,1,1.0790249826509368,138336,Alto,1,0.9563808112613448,0.24129775621588842
69,6165,49236,Bueno,5,7.986374695863747,73980,Alto,1,0.45971476199296163,0.985122296341217
45,1608,30979,Bueno,2,19.265547263681594,19296,Alto,1,0.03769216521578071,0.6160703456640388
49,4919,36218,Regular,1,7.3628786338686725,59028,Alto,1,0.34432302278199667,0.7219729128764908
53,9460,2176,Malo,4,0.23002114164904863,113520,Bajo,1,0.764863863678459,0.033838690115221344
59,6475,6162,Bueno,1,0.9516602316602316,77700,Alto,1,0.4884237821818855,0.11441277541944612
57,7051,4364,Regular,6,0.6189193022266345,84612,Alto,0,0.5417669938877571,0.07806751566606022
61,9047,11246,Regular,0,1.243063999115729,108564,Alto,1,0.7266160400074089,0.21718213058419245
21,3007,41753,Regular,1,13.885267708679747,36084,Alto,1,0.1672531950361178,0.8338589043864969
21,1691,42917,Bueno,3,25.379657007687758,20292,Alto,1,0.04537877384700871,0.8573883161512028
51,6928,35979,Regular,3,5.193273672055427,83136,Alto,1,0.5303759955547324,0.7171417020416414
22,1492,15605,Regular,7,10.45911528150134,17904,Alto,1,0.026949435080570475,0.30529613907418635
49,5985,2183,Bueno,0,0.3647451963241437,71820,Bajo,0,0.44304500833487687,0.03398019001414999
50,3481,3957,Bueno,2,1.1367423154266016,41772,Alto,1,0.21115021300240783,0.06984030725692338
59,3076,13673,Regular,4,4.445058517555267,36912,Alto,1,0.17364326727171697,0.26624216696988073
57,7354,35137,Regular,2,4.777943976067446,88248,Alto,1,0.5698277458788665,0.7001212856276532
35,11547,21877,Bueno,4,1.8946046592188448,138564,Alto,1,0.9581403963696982,0.432080048514251
25,3358,29796,Malo,2,8.873138773079214,40296,Alto,1,0.19975921466938323,0.592156862745098
23,3446,46359,Regular,5,13.452988972721997,41352,Alto,1,0.2079088720133358,0.9269658378815444
66,6815,8999,Bueno,2,1.3204695524578136,81780,Alto,1,0.5199110946471569,0.17176066302809784
37,2929,44611,Bueno,2,15.230795493342438,35148,Alto,1,0.16002963511761437,0.8916312916919346
52,9177,20588,Bueno,4,2.2434346736406234,110124,Alto,1,0.7386553065382478,0.40602385284010506
26,9159,10860,Regular,0,1.1857189649525057,109908,Alto,1,0.7369883311724394,0.20937942187184153
54,11119,17805,Malo,6,1.6013130677219174,133428,Alto,1,0.9185034265604741,0.3497675358803315
36,9496,38749,Regular,2,4.080560235888795,113952,Alto,1,0.768197814410076,0.7731352334748333
68,5573,45339,Bueno,1,8.135474609725462,66876,Alto,1,0.4048897944063716,0.9063472811805134
27,3130,45615,Regular,5,14.573482428115016,37560,Alto,1,0.17864419336914245,0.9119264200525571
64,6399,33830,Bueno,6,5.2867635568057505,76788,Alto,1,0.4813854417484719,0.6737012330705479
24,3738,30806,Malo,6,8.241305510968433,44856,Alto,1,0.2349509168364512,0.6125732767333738
48,10618,30372,Malo,4,2.8604256922207574,127416,Alto,1,0.8721059455454714,0.6038002829997978
55,3128,42779,Bueno,7,13.676150895140665,37536,Alto,1,0.17845897388405257,0.8545987467151809
19,11486,38075,Bueno,3,3.314905101863138,137832,Alto,1,0.9524912020744583,0.7595108146351324
19,8096,22107,Malo,2,2.7306077075098814,97152,Alto,1,0.638544174847194,0.4367293309076207
45,10485,32974,Bueno,5,3.1448736289938006,125820,Alto,1,0.8597888497869977,0.6563978168587022
44,7328,25489,Malo,5,3.478302401746725,87936,Alto,1,0.5674198925726986,0.5050939963614312
26,10630,49845,Malo,2,4.689087488240828,127560,Alto,1,0.8732172624560104,0.9974327875480089
52,7374,37739,Regular,6,5.117846487659343,88488,Alto,1,0.5716799407297648,0.7527188194865575
58,11473,1691,Bueno,0,0.1473895232284494,137676,Bajo,0,0.9512872754213744,0.024034768546593893
36,3530,35529,Malo,6,10.064872521246459,42360,Alto,1,0.21568809038710873,0.7080452799676572
64,3036,41226,Regular,0,13.579051383399209,36432,Alto,1,0.16993887756992032,0.8232059834242975
29,11710,5418,Regular,6,0.4626814688300598,140520,Bajo,0,0.9732357844045194,0.09937335759045886
38,9131,19809,Bueno,0,2.169422845252437,109572,Alto,1,0.7343952583811818,0.3902769355164746
24,9316,25153,Bueno,5,2.699978531558609,111792,Alto,1,0.7515280607519912,0.4983020012128562
27,6417,15097,Malo,1,2.3526570048309177,77004,Alto,1,0.48305241711428043,0.2950272892662219
58,2866,30915,Malo,3,10.786810886252617,34392,Alto,1,0.1541952213372847,0.6147766323024055
44,10637,40641,Malo,3,3.8207201278555982,127644,Alto,1,0.8738655306538249,0.811380634728118
19,3577,27134,Bueno,1,7.585686329326251,42924,Alto,1,0.22004074828671977,0.5383464726096624
33,5468,30952,Malo,2,5.660570592538405,65616,Alto,1,0.3951657714391554,0.6155245603395998
45,4219,11294,Bueno,5,2.6769376629533066,50628,Alto,1,0.27949620300055567,0.21815241560541743
33,2749,8361,Malo,5,3.0414696253182973,32988,Alto,1,0.14335988145952955,0.15886395795431574
66,10101,5548,Regular,0,0.5492525492525493,121212,Bajo,0,0.82422670864975,0.10200121285627652
66,1918,40430,Regular,0,21.07924921793535,23016,Alto,1,0.06640118540470459,0.8071154234889832
37,5636,14976,Malo,5,2.6572036905606815,67632,Alto,1,0.41072420818670125,0.29258136244188393
43,5910,1928,Bueno,5,0.32622673434856175,70920,Bajo,0,0.4360992776440082,0.02882555083889226
65,10993,12962,Malo,7,1.1791139816246703,131916,Alto,1,0.9068345989998148,0.25186982009298564
66,11787,44291,Regular,4,3.7576143208619666,141444,Alto,1,0.9803667345804778,0.8851627248837679
64,8284,4287,Bueno,5,0.5175036214389184,99408,Bajo,0,0.6559548064456381,0.07651101677784515
67,9972,29298,Malo,6,2.938026474127557,119664,Alto,1,0.8122800518614559,0.5820901556498889
22,6935,33484,Regular,4,4.828262436914203,83220,Alto,1,0.5310242637525469,0.6667070952092177
62,7113,20545,Bueno,3,2.8883734008154085,85356,Alto,1,0.5475087979255419,0.4051546391752577
24,8989,44199,Bueno,3,4.91700967849594,107868,Alto,1,0.7212446749398037,0.88330301192642
39,6095,16407,Malo,4,2.6918785890073833,73140,Alto,1,0.4532320800148176,0.3215079846371538
28,11305,22331,Malo,1,1.9753206545776205,135660,Alto,1,0.9357288386738285,0.44125732767333736
44,10916,18679,Bueno,0,1.7111579333089044,130992,Alto,1,0.8997036488238563,0.3674348089751364
55,7051,28709,Regular,5,4.071621046660049,84612,Alto,1,0.5417669938877571,0.5701839498686072
31,9818,13270,Regular,7,1.3515991036871053,117816,Alto,1,0.7980181515095388,0.25809581564584594
47,6738,40674,Bueno,4,6.036509349955477,80856,Alto,1,0.5127801444711985,0.8120477056802102
31,5404,22548,Regular,3,4.172464840858623,64848,Alto,1,0.3892387479162808,0.4456438245401253
60,2159,32141,Bueno,3,14.886984715145902,25908,Alto,1,0.08872013335802927,0.6395593288861937
57,2903,14130,Bueno,1,4.867378573889081,34836,Alto,1,0.15762178181144654,0.2754800889427936
22,1584,1672,Bueno,1,1.0555555555555556,19008,Alto,1,0.03546953139470273,0.023650697392359005
50,7442,20980,Malo,1,2.819134641225477,89304,Alto,1,0.5779774032228191,0.41394784718010913
34,3668,35040,Bueno,3,9.55288985823337,44016,Alto,1,0.22846823485830708,0.6981605013139276
54,2845,9460,Regular,7,3.3251318101933216,34140,Alto,1,0.15225041674384143,0.1810794420861128
46,8828,42810,Bueno,3,4.849342999546896,105936,Alto,1,0.7063345063900723,0.855225389124722
48,7002,34955,Bueno,6,4.9921451013996005,84024,Alto,1,0.5372291165030562,0.6964422882555084
29,10946,47290,Malo,1,4.3202996528412205,131352,Alto,1,0.9024819411002039,0.9457853244390539
43,5663,40377,Bueno,0,7.129966448878686,67956,Alto,1,0.413224671235414,0.8060440671113807
61,1524,37088,Regular,7,24.335958005249346,18288,Alto,1,0.02991294684200778,0.7395593288861937
33,7938,2789,Bueno,2,0.35134794658604185,95256,Bajo,0,0.6239118355250973,0.046230038407115426
41,2686,45935,Bueno,5,17.101638123603873,32232,Alto,1,0.13752546767919988,0.9183949868607236
58,11097,46987,Regular,0,4.234207443453186,133164,Alto,1,0.9164660122244861,0.9396604002425712
26,8226,4025,Regular,1,0.4893022124969609,98712,Bajo,0,0.650583441378033,0.07121487770365878
47,11152,12800,Bueno,5,1.1477761836441893,133824,Alto,1,0.9215595480644565,0.2485951081463513
52,2520,26608,Bueno,3,10.558730158730159,30240,Alto,1,0.12215225041674384,0.5277137659187386
22,6206,30386,Malo,2,4.896229455365775,74472,Alto,1,0.46351176143730316,0.6040832827976551
33,1278,21714,Bueno,2,16.990610328638496,15336,Alto,1,0.007130950175958509,0.4287851222963412
63,3354,3498,Bueno,0,1.042933810375671,40248,Alto,1,0.19938877569920355,0.06056195674145947
